amount,account_age,transaction_count,fraud
5881.815915013361,994,80,0
1852.9177688050572,790,75,0
3628.732062106361,871,32,0
3351.767774531902,205,45,0
271.7051182353273,697,61,0
251.6757212746389,687,70,0
8318.653466320977,950,88,0
2737.977391628396,387,97,0
5185.606874725766,892,53,0
2994.2684801518426,821,51,0
9407.385658702251,468,76,0
2600.3746210690797,415,56,0
4302.271559261962,69,27,0
8728.575202341173,472,38,0
8420.916332250168,104,62,0
1869.1531642843104,758,18,0
8028.406664859147,161,64,0
4587.286998511548,200,77,0
4834.859032132698,216,30,0
1343.4649244352784,946,49,0
815.2091224336752,212,41,0
7282.113676667915,508,13,0
4969.646912029444,16,34,0
4374.138519125644,498,94,0
7297.787204237443,884,25,0
7657.473860921186,332,66,0
1597.4925950168422,717,18,0
6106.149243281637,877,5,0
1362.1872819540783,551,19,0
7516.237109430166,601,42,0
6572.982011108724,942,18,0
9566.580064623746,256,32,0
698.8905834006476,992,21,0
579.9766643010306,766,10,0
2829.0488761850693,728,37,0
2624.4397805217004,880,49,0
2477.3182027292783,815,86,0
9063.483259405157,172,13,0
2502.966536496566,649,55,0
2726.7777640250238,498,17,0
7596.388641555457,471,9,0
4502.901026080895,384,88,0
7769.338463982261,690,44,0
663.0079140682086,589,78,0
4880.836224797109,700,46,0
345.7998658309935,507,8,0
635.9055025189916,992,37,0
9065.310158910665,527,19,0
1401.0612574647757,804,63,0
5328.8826159294185,831,92,0
4116.845069981058,325,46,0
3479.959829325838,214,94,0
8999.335123415853,208,71,0
228.0157337871401,169,26,0
6641.258964894135,330,46,0
9634.310397793368,280,46,0
5606.080152783801,978,75,0
9368.856395710587,305,14,0
532.0562140673775,146,85,0
4193.745257550872,775,63,0
2608.976331710891,516,72,0
7310.9014401574905,90,3,1
9813.157934067494,453,28,0
2572.735323818036,60,29,0
6545.204268726004,311,87,0
1988.995351269804,528,18,0
5657.649243170383,227,35,0
4644.685542016478,474,77,0
9720.333243019055,978,76,0
6089.187454237701,541,47,0
3501.5686571473198,663,5,0
1149.8168910304544,757,75,0
1520.9558190619962,782,59,0
2260.9161302128387,79,75,0
2517.156946789577,433,59,0
8507.654417832966,801,47,0
5616.615654942424,153,95,0
5238.675204629921,789,95,0
1156.5410299734826,401,13,0
8602.795536560856,279,78,0
7230.914889052752,57,89,1
686.0069353810159,977,33,0
7081.272621325389,186,97,0
5439.9467912530345,398,62,0
826.4362040103148,605,79,0
4588.423408871278,788,16,0
4852.115908429169,158,44,0
1666.0876562311248,787,58,0
9457.524488532821,693,6,0
8501.253961091812,359,89,0
6693.533149917792,440,15,0
4628.332654396066,589,4,0
4123.53776042924,466,56,0
6513.224936838032,663,64,0
5458.864375374986,446,68,0
632.1083277600372,750,94,0
5129.901461215613,801,34,0
8065.972136156067,743,91,0
4597.806377193611,488,95,0
529.0462097671415,530,56,0
7864.919211846491,73,32,1
2021.6241835383842,929,9,0
2593.6221405315073,928,63,0
1655.416470788636,701,72,0
3308.8484980662606,950,78,0
7569.947541829464,17,33,1
5198.664736444334,531,87,0
2056.7639287656184,731,21,0
8779.522480738888,326,55,0
8797.022730965777,995,76,0
8707.078466209608,632,57,0
2395.574151701577,613,2,0
4517.881048368071,546,13,0
9850.046664847341,596,4,0
7722.404638336804,921,84,0
281.4025380433426,708,50,0
661.3938666923156,842,48,0
4644.674454355204,202,78,0
9093.109856556986,344,30,0
5391.630961547615,853,29,0
4983.1469552625595,523,8,0
1063.6822625667396,859,12,0
6571.233246195698,400,41,0
8222.810574396253,218,26,0
3810.3958750005477,445,50,0
7758.3623907440215,765,2,0
9645.121772469109,222,55,0
2045.626926685614,383,56,0
5238.0630156354655,881,14,0
2878.5082012649095,592,6,0
7930.615646148055,7,95,1
5780.157725152763,272,81,0
6349.478351327534,739,89,0
7981.162454562782,16,61,1
3965.7450218979243,424,96,0
9151.749783386362,524,12,0
5334.958383788939,803,13,0
1587.9686801251266,753,19,0
6962.0321905063365,21,44,0
7934.680890878161,690,89,0
3174.4491539045916,939,95,0
8573.220777417542,228,59,0
9062.371115110007,785,37,0
2776.2758289043113,288,25,0
9835.379512425068,809,16,0
1415.7081652070965,134,38,0
2028.1365273408749,984,43,0
1850.406143987881,283,87,0
8940.957202978625,404,14,0
6546.382597726369,665,6,0
1529.521789390506,66,89,0
4408.830949499807,649,23,0
6156.827270447322,604,60,0
843.8062090439391,437,12,0
8825.339520389314,829,13,0
8037.999319060937,934,98,0
5057.015668030616,259,6,0
9671.594886439112,980,63,0
4183.432182958246,966,38,0
9841.262087174613,103,50,0
6682.520788048235,993,52,0
6350.366019806876,567,40,0
1667.8894040048922,769,8,0
8820.458305463393,101,61,0
4280.621982326946,198,8,0
1630.7117237669688,813,97,0
135.94912455783282,226,34,0
5601.959279547442,943,79,0
5278.7222250055365,463,60,0
7196.342687467894,237,57,0
8903.677949647843,26,99,1
803.2717805838649,121,46,0
7317.64993850022,910,22,0
1882.2453215348464,506,87,0
8583.188761040068,182,40,0
8192.444503477946,711,45,0
5412.529612305589,814,55,0
7105.325558246882,767,51,0
3150.3576307056464,634,86,0
4716.967310338819,543,5,0
8218.152608127612,984,95,0
4598.059319760407,315,13,0
3584.4046706011636,991,28,0
4947.182348030496,797,84,0
8284.210031847811,618,97,0
3358.7283932350188,736,80,0
1745.8783154260805,273,62,0
7123.0200631045,910,93,0
8261.522344953737,232,87,0
1015.3684104500979,420,24,0
2406.342386431888,768,98,0
1428.300177712329,442,7,0
3485.9347017058444,496,38,0
4509.006279265072,24,37,0
7490.775106263432,109,68,0
6514.964372967925,703,98,0
6213.076389109528,502,42,0
3530.2257166304476,859,86,0
8416.061055316752,25,5,1
4718.158802307664,187,64,0
9791.258330771394,288,50,0
6345.079961574411,628,87,0
1271.3847682293824,338,15,0
6765.013845133586,878,95,0
3257.789114162673,914,73,0
6866.408694894113,37,53,0
705.7150701424333,794,25,0
1757.0655573878344,137,89,0
8558.815216468805,508,85,0
2279.5237746649136,227,9,0
8372.040841176971,320,38,0
2799.96812365956,840,22,0
6432.39028148649,916,87,0
6944.564229363212,182,49,0
5131.420983919079,874,68,0
3060.0536602003453,86,93,0
2134.3173199472503,467,15,0
341.56165207863796,926,65,0
3046.4245483948307,53,54,0
6535.096277407517,860,30,0
9383.665136300342,867,93,0
8713.33277780789,235,20,0
7662.987117587672,959,33,0
7886.588959100453,779,86,0
6653.199185725192,799,77,0
2610.26570708437,433,7,0
9072.87835675124,496,8,0
6710.615795939282,999,28,0
5608.801903494595,100,45,0
1118.7847974426759,990,73,0
4476.08488262619,599,89,0
4608.979129307244,403,80,0
8646.990459131473,396,74,0
5471.0157196760065,527,11,0
3810.201484214392,415,31,0
9768.235281821488,939,12,0
1116.0987273298936,613,95,0
4231.258798836327,677,78,0
429.82650496233884,463,51,0
7401.642166461635,541,44,0
9181.584756469514,626,96,0
2807.5729222093896,619,50,0
8584.833351223218,922,17,0
2929.260122314359,364,35,0
9108.593914822713,130,1,0
7542.0794169318715,84,29,1
8051.018700645972,271,51,0
189.88549044854045,244,64,0
9628.47546716952,388,4,0
7269.44321078253,214,87,0
3054.4634429074717,818,28,0
8295.652701939882,166,16,0
2822.39677216515,791,63,0
8728.810857265618,59,76,1
1134.6781002152509,602,53,0
7039.822914833349,883,85,0
5411.577781682654,843,17,0
974.3793572524537,924,40,0
2426.5193443058015,504,13,0
133.91632241037473,706,52,0
4692.991974990413,123,58,0
3019.6399549924035,648,96,0
5987.591268134611,413,37,0
2979.4056990090858,139,79,0
3006.191923954777,229,76,0
7434.500055328718,274,61,0
490.9469314237509,439,79,0
9029.921001967952,562,34,0
8524.116105167903,910,70,0
6681.368785431801,118,17,0
5936.283485372769,714,20,0
8924.101956415127,995,73,0
1861.4484934918573,905,59,0
798.9019302863778,483,69,0
2402.706597396286,395,87,0
7947.837004214901,703,33,0
356.3559645975684,876,78,0
5832.240282484061,460,17,0
9954.420786751187,835,57,0
8558.40397743702,693,83,0
5219.242433545459,935,97,0
645.772683773557,78,1,0
8315.42140871324,952,13,0
5993.795296690333,412,27,0
1158.1806406250726,75,70,0
947.6342753853285,295,59,0
9097.171926171559,793,6,0
6695.310626751404,21,97,0
8294.575125174388,906,94,0
8790.99921381985,171,99,0
5722.005796962739,15,23,0
5179.289054032863,211,10,0
4309.969829106692,560,51,0
3176.2964120332817,86,19,0
4351.61364897853,149,51,0
7741.057760744262,700,92,0
6023.215075841164,372,87,0
8926.307666648912,480,68,0
4439.366343648086,818,84,0
6074.8248914003525,151,83,0
6316.762455388967,141,42,0
5921.054651440192,69,91,0
7029.311393124308,260,57,0
2381.960349064315,988,98,0
5128.514137682449,846,68,0
1051.2057800553932,968,38,0
3851.2681631716773,521,62,0
4881.794015526431,633,7,0
6525.72035285927,371,71,0
9505.805215336173,419,50,0
6010.504154818075,101,52,0
7438.503222603832,661,26,0
5067.597934357075,954,26,0
6344.69927344955,658,19,0
718.6128391763965,865,9,0
2551.3718926100514,968,61,0
3624.9124011193358,243,20,0
4730.20861651507,753,50,0
466.03096756881354,512,80,0
1408.8407345576436,849,81,0
2775.374934835145,555,22,0
9715.611582101496,95,13,1
3320.156600959477,226,12,0
4825.590170539705,518,10,0
1969.0161502565454,214,65,0
6111.692910046925,718,96,0
2814.0253230045832,67,30,0
2077.8558585998835,396,8,0
5170.560558175331,612,21,0
65.00293361260401,12,22,0
86.56368616576103,237,18,0
2198.497402927559,834,66,0
376.8464113832032,770,48,0
1089.177283765607,399,44,0
3395.2178868941282,407,9,0
8027.8309390023305,925,67,0
5724.765947259315,849,54,0
5131.5505823046,480,26,0
2941.9533438491353,647,85,0
9318.219657133835,222,94,0
3976.1802619595446,156,92,0
880.0567402897572,654,26,0
6174.494496016835,428,34,0
1147.245550831248,158,8,0
3458.779196588904,977,10,0
5079.045267790911,416,48,0
8743.483021604907,326,55,0
4940.530337597786,371,54,0
7025.565072656326,344,78,0
9928.240221600712,262,40,0
1323.5763077808365,283,15,0
2754.56793994,850,81,0
3951.8149952204876,856,18,0
4224.063503602925,229,96,0
4116.100541902802,888,23,0
9077.033915539983,280,62,0
7143.186118223895,870,46,0
6082.973088766131,290,87,0
3100.633451449193,680,99,0
8239.665938370734,47,39,1
9551.054509735039,975,15,0
8213.770842676762,715,53,0
25.635400862814315,214,88,0
6367.649688132236,758,64,0
520.8424606065862,24,63,0
2583.496131133881,321,92,0
604.6517564742392,274,80,0
6041.9165749643835,556,16,0
6869.033235791142,844,70,0
1153.731504278392,313,66,0
3844.550441619345,363,13,0
4567.802724465865,668,47,0
3696.8396873915567,380,9,0
1219.0397548470785,711,63,0
4195.288423972879,919,34,0
7514.268697606097,981,81,0
719.3665686872221,674,91,0
810.9983406782154,907,29,0
3554.165205441482,470,37,0
9417.839859073061,746,43,0
6689.040740761911,675,86,0
6789.912867158922,116,64,0
3625.580708470271,605,24,0
5940.671304173299,42,71,0
111.21052843715636,796,34,0
6364.599503631327,379,48,0
9133.736606286606,722,12,0
6129.608948764743,206,23,0
8738.248948728788,466,79,0
7242.490824106277,732,97,0
1214.3785798728657,280,13,0
9025.508539785558,648,87,0
673.7740051141911,618,96,0
5344.33505075216,118,45,0
1429.9498666966422,237,99,0
126.94904120173162,309,65,0
4226.122258675114,456,47,0
2957.4566694650207,900,58,0
4865.144933038054,475,5,0
5776.226868478163,100,77,0
446.9533323663841,261,5,0
1238.802918286219,993,60,0
5590.837540539749,305,96,0
3438.241858194856,354,21,0
7294.443140618985,286,24,0
6526.393569433477,328,18,0
8457.587586269168,103,21,0
6928.00333842556,63,54,0
4305.01146312758,687,10,0
6732.93655772038,282,24,0
2761.057930811631,441,85,0
3070.0718527943445,293,89,0
7891.961747608725,738,60,0
4469.730968851806,7,57,0
7985.819601778341,639,23,0
8225.999512946102,936,22,0
8577.047753236226,92,68,1
9167.186006053662,935,34,0
4315.54235292783,190,70,0
3195.479515028177,871,28,0
5826.165478475197,476,95,0
3718.0125101418994,511,99,0
6014.730926334327,462,39,0
7058.802767811808,53,42,1
6887.166134736447,754,23,0
3751.7833413310123,486,70,0
1676.9334149705408,644,80,0
4310.988091237453,490,2,0
1434.5154993782683,978,24,0
8902.069381486246,364,17,0
3465.3158327711953,112,65,0
1553.0528747610047,409,70,0
264.22312145845126,7,69,0
6461.765639001977,742,60,0
6372.654151372885,668,50,0
3412.635624147104,197,93,0
726.4017695880335,835,12,0
4102.192660003368,876,47,0
3119.062775683302,735,67,0
6774.435190952743,367,65,0
6061.734702032377,250,27,0
3652.2913446934244,916,48,0
2186.7466170073512,595,88,0
9880.479301894362,240,62,0
4545.476195749187,380,44,0
6885.859615444569,907,19,0
1414.1241461078241,872,59,0
4861.041099597384,835,8,0
285.0918314959602,471,55,0
5059.496627925395,775,47,0
9640.533897105846,919,2,0
3848.225062728144,701,94,0
399.57016562336673,455,94,0
319.24835128424183,366,39,0
3885.987731869226,290,45,0
1608.6491152673086,874,32,0
243.28744231857726,403,65,0
7564.574003362267,58,38,1
4590.644858730088,521,77,0
2899.5552720068185,304,11,0
9001.830998334643,115,10,0
1170.2282124032508,210,59,0
9559.62910126364,41,90,1
3146.527506599755,816,55,0
8885.152686363725,173,20,0
6033.399336029821,234,81,0
8268.80652381746,793,17,0
9840.291500472538,884,68,0
2891.1703238092696,590,5,0
9611.743499221853,620,60,0
3900.924130075179,793,23,0
3861.263928321854,403,46,0
3410.467171502512,39,52,0
5418.661997402376,119,10,0
1549.9089813530861,335,46,0
5541.577738726532,336,28,0
5421.63107597594,539,97,0
7621.399107922652,616,43,0
8338.16311975648,74,26,1
4410.009089621116,191,55,0
3030.3091610214224,324,48,0
2600.7556241977736,147,29,0
1954.2921286816706,767,27,0
585.8993461682586,284,18,0
3431.0553085587862,213,60,0
2709.774444386525,635,74,0
9664.509684805409,718,69,0
5581.511174237939,929,74,0
3479.2976199147706,752,21,0
5808.8713339270225,394,24,0
1400.5750464434982,339,3,0
4445.997054530007,798,95,0
6266.080870996428,22,62,0
4894.089339606589,771,2,0
4023.7702185366993,869,66,0
9938.545405107985,105,42,0
8804.34447386778,466,34,0
6237.825522012807,459,42,0
5698.079838211005,432,20,0
6210.398193447595,770,97,0
2021.1079571461082,716,68,0
3957.426055210543,822,45,0
404.2007335800842,774,75,0
4760.704914493398,619,42,0
5434.815593737055,763,47,0
2285.2198636710636,936,5,0
9640.648183183483,221,89,0
9095.451563263048,379,49,0
7224.210922204499,222,37,0
5338.532421365972,258,34,0
8700.991904880373,713,73,0
1315.2169147963946,367,70,0
7907.192844806101,770,18,0
1256.9599315288144,349,78,0
7944.16451886856,225,19,0
2764.918006831056,714,78,0
8772.134904371707,738,40,0
9440.980517315724,236,17,0
1496.471734357105,183,60,0
4632.129294603281,712,99,0
9810.063907845224,869,93,0
4839.240285371735,758,42,0
8636.839749920306,444,81,0
5891.427906091885,865,72,0
3759.5457801168227,623,65,0
2864.977719703443,6,53,0
2040.1986799500119,236,7,0
7620.363931863195,127,5,0
3871.5396631620483,104,24,0
5117.641867385504,749,28,0
4928.331545211808,915,62,0
5777.017502038981,480,17,0
8657.115684789276,155,20,0
9807.58604239846,257,3,0
4081.766243652431,235,37,0
8276.914031841967,500,90,0
7647.63266860063,289,15,0
5739.554225041177,510,51,0
9560.910964683211,552,48,0
2012.7404101287439,800,8,0
1101.549460993118,709,13,0
8541.080049884667,785,48,0
4397.106668171145,894,3,0
8471.218853528535,776,65,0
8931.971149902196,569,73,0
633.9513602545237,298,31,0
8835.812982230746,610,26,0
4488.707363140527,137,81,0
5109.22056515228,376,56,0
6269.6591858211705,87,34,0
9264.562241233567,419,9,0
200.96978335334265,754,62,0
4773.666248494993,199,13,0
6880.343203881301,463,69,0
7229.842507405302,437,41,0
6928.398991055708,310,77,0
1353.0069427871374,596,1,0
3000.9619278330956,754,89,0
3593.5680989159646,281,47,0
8046.327704718255,323,4,0
2794.8111254213845,764,63,0
2114.9425890333596,702,52,0
9574.90571019058,951,10,0
98.5442182835543,942,28,0
9978.230348262961,152,6,0
6771.444775585383,994,27,0
8286.40830149668,302,12,0
2953.2477694984696,278,62,0
153.0096238939292,651,52,0
7381.3164904296855,688,48,0
8343.104524036751,8,67,1
7407.356558215656,807,46,0
1437.0743701353776,235,97,0
7536.744943347121,675,74,0
7691.538593255334,561,95,0
6588.819751543849,302,15,0
7663.498168627906,38,71,1
8460.755182380544,136,36,0
6139.90510123221,822,14,0
895.1610925570939,421,78,0
4881.401818575437,219,3,0
785.7168533693346,348,67,0
4081.3548800139843,808,86,0
4076.99382636502,546,19,0
669.4383429610134,864,99,0
3494.7171343550986,79,76,0
1118.8710069252352,748,54,0
8084.269747992129,895,69,0
9477.403379385063,273,10,0
732.4415878268067,161,33,0
9551.600920844097,687,13,0
5230.540227374084,878,99,0
3002.6611227592,308,51,0
777.8521320088735,374,32,0
5011.236438023474,976,75,0
7947.21028946258,733,24,0
7073.7939078943145,9,35,1
511.7578545250979,801,83,0
738.2893353253561,444,70,0
4034.7040935000446,113,40,0
2959.952035538953,989,54,0
2331.5193873299177,205,44,0
2817.234944098049,405,62,0
8036.792605535878,698,99,0
9292.98825578222,853,68,0
4056.9759183303886,197,33,0
9062.048911303646,778,77,0
3221.742055466341,774,56,0
4769.605493574478,760,36,0
2268.029688181837,115,54,0
6408.355661336681,121,19,0
9790.02134059634,653,43,0
6038.896029473352,65,12,0
3584.5627002943534,276,11,0
6481.696285445379,825,70,0
1237.9775778692217,239,12,0
8887.704211851333,302,91,0
5035.808668290565,392,41,0
4499.003922976024,522,25,0
5862.789236650657,969,3,0
6251.590789266131,369,3,0
727.0403042028652,233,84,0
6829.34604002179,195,28,0
2426.8974863521407,907,23,0
7142.386798740832,12,48,1
8227.122595898125,906,67,0
8041.545490449677,921,42,0
5529.484664404812,689,88,0
5206.497224184404,177,40,0
1437.3308537807231,217,6,0
7755.708042527324,11,20,1
2721.3797106626766,446,11,0
4971.987273951286,630,96,0
2849.898188345892,164,27,0
1346.9453463669345,551,21,0
6299.281391948449,53,13,0
552.7770278808092,218,86,0
7488.965888920738,718,35,0
3182.6920846585554,999,47,0
11.345583114808347,824,86,0
5116.180100979926,360,28,0
478.0505661907552,385,21,0
2768.933882630786,56,18,0
7072.695109682604,118,31,0
636.2693200024399,900,60,0
8394.991538636463,253,37,0
48.16102735924525,798,21,0
2475.7704533270035,780,14,0
7411.631520959194,803,89,0
3169.5387957957746,845,91,0
1027.904956779475,180,60,0
3608.7368488162747,415,23,0
2711.22893098141,870,95,0
8428.691902583943,235,29,0
3140.34569667558,855,47,0
7891.435393042312,708,30,0
8919.80272665924,820,90,0
4343.83602156953,80,84,0
9100.332007105377,647,38,0
3779.4073590922967,22,83,0
9641.143380736181,477,27,0
902.0023500104735,843,89,0
6873.322472367395,440,87,0
4943.202264164717,737,93,0
3882.6115665019142,570,15,0
6330.791668698523,93,59,0
7041.532345426968,192,3,0
53.58906380658778,103,10,0
1677.8613565845153,396,79,0
7133.330045836844,7,80,1
6667.1902816462825,640,17,0
9660.814576235485,567,83,0
7612.767524605322,231,11,0
9508.219350236068,874,48,0
7028.379610332721,574,5,0
2987.541564308037,240,69,0
1062.5955732860562,90,64,0
7820.420394815907,232,14,0
6445.0507225444,457,50,0
491.3782638090293,233,26,0
3606.9041543507738,354,72,0
9568.430156688019,333,69,0
5009.00744564491,439,7,0
4332.964068836849,375,16,0
4582.419055541347,292,55,0
2096.7384128115855,345,78,0
3693.384636939304,664,56,0
3704.4344273118945,428,4,0
533.0266516728493,657,48,0
7678.000608894004,130,17,0
4170.879274719751,141,36,0
8223.577069296069,415,70,0
8504.976531187755,93,80,1
2127.820606439594,626,93,0
6576.961286879585,284,38,0
4728.095223588187,956,62,0
8802.765811835636,923,48,0
2165.2493849727766,655,10,0
6781.353871097342,223,36,0
6081.443701304698,744,29,0
2960.0617609426095,463,78,0
1374.6430274752145,545,4,0
6519.881207167993,276,44,0
7388.588606741983,682,56,0
3163.1171641958663,140,42,0
6451.877714182915,357,13,0
3957.3577670389177,713,46,0
7134.936763993351,23,82,1
2000.1605961915905,968,33,0
8903.247876335381,736,21,0
2881.2218686911415,880,80,0
3684.1820176839674,270,79,0
590.3386012826943,859,57,0
1124.007001089551,665,69,0
5163.460408096158,333,70,0
2683.2508405124354,85,67,0
8356.447455164522,621,48,0
156.78695266298888,31,76,0
3797.1495462326425,741,33,0
3380.082012223236,240,36,0
203.08303286683434,890,33,0
1252.4403060150971,363,31,0
4142.290322437167,822,21,0
4933.717198629992,389,27,0
4048.8545750761423,653,91,0
5314.067407336817,668,72,0
5955.365432307758,299,62,0
109.13897306707794,857,96,0
4646.310642940503,371,26,0
9635.357416467008,99,66,1
5195.132478494192,47,12,0
6778.647251914942,999,22,0
3125.5199405896633,839,17,0
7742.173867746098,422,7,0
7731.485603942389,480,68,0
5217.747516064848,579,37,0
9760.378094559344,62,38,1
1264.2466454789073,109,96,0
179.30717224691412,679,11,0
7703.880535453389,549,1,0
8073.483818275176,119,25,0
1210.8702189145567,598,42,0
2663.172501256475,382,52,0
185.3481100326228,392,24,0
2940.1530216978413,977,53,0
7733.687320447529,52,56,1
5184.425671848664,603,63,0
3487.474975751198,289,81,0
3723.6755561142395,337,8,0
23.52272089752686,810,59,0
3005.0072703767064,204,45,0
6468.122828962925,880,27,0
9742.202493725408,238,52,0
8472.137661569155,382,18,0
245.71369680883598,667,91,0
8986.620440701645,752,86,0
7834.1521488532735,136,16,0
7805.957474474094,407,66,0
4585.377632445679,508,5,0
3986.072876615483,362,82,0
3036.1281310435943,381,3,0
666.2916409541141,881,91,0
2290.071281302054,576,81,0
2473.570313430466,635,80,0
4845.929926404914,254,70,0
7476.969621900973,477,7,0
4743.3601856954865,114,50,0
587.8660499771345,20,14,0
9578.320111872157,528,38,0
9427.815947750181,145,79,0
7854.0435360526,208,47,0
9913.365736626563,531,33,0
5449.378504674627,376,43,0
9628.055819029529,504,91,0
765.2943557613403,904,29,0
3663.1506751310994,166,57,0
2261.5588673875905,550,5,0
1966.3725105013575,181,93,0
1416.6214594378341,861,96,0
6227.912279244307,617,60,0
7815.405338915578,612,70,0
5787.201010209403,602,2,0
1478.1574687862146,927,70,0
8113.126461635375,812,43,0
6363.187524565647,444,4,0
3887.7754042086854,332,56,0
6744.561652405269,503,93,0
2606.4507426359,913,59,0
3458.470162857163,79,89,0
9175.683572888582,585,9,0
2912.1400116574896,935,3,0
4705.182798897787,938,90,0
8902.509962586186,688,48,0
7080.136289172599,396,43,0
631.4102293853805,608,91,0
1481.5574123469137,857,96,0
88.33749181144901,103,1,0
6312.908684389342,402,57,0
4482.257519850079,975,53,0
1351.4057605137325,224,16,0
9579.761869357137,518,51,0
5301.300642216743,634,75,0
2426.514008187763,236,90,0
5011.029675835528,427,55,0
6799.407124023727,116,1,0
771.6297875559092,163,90,0
2754.291112328441,226,28,0
8071.585253931096,230,53,0
4602.052055322586,182,58,0
5470.305648902626,249,73,0
4333.831862072598,318,60,0
448.56042700362116,965,59,0
1665.8403004033578,210,22,0
4460.96097103149,656,8,0
2099.762799425199,392,49,0
509.2904963101906,857,42,0
8438.06014387772,96,27,1
9812.113366349517,894,39,0
7933.497311227427,858,83,0
8539.311367829623,756,25,0
2427.3515318672835,86,38,0
9606.663485376866,415,85,0
1977.2877874897495,394,24,0
9514.783805514704,696,24,0
9948.24474671985,633,60,0
7120.110829403027,844,83,0
9811.6258806003,501,50,0
5699.702397875366,604,66,0
2602.8224139291424,582,14,0
4375.588897799553,916,53,0
5939.6737444340715,133,32,0
740.0848046498797,791,96,0
6227.209213526288,649,92,0
9811.966589255322,314,48,0
1909.175421339439,699,39,0
7928.025211720949,221,40,0
9079.908949858398,976,42,0
9437.578912274006,438,77,0
9601.754688010418,46,76,1
5219.381790827505,790,8,0
9773.306000835122,192,79,0
7575.528969273044,520,26,0
1625.0976480072493,379,12,0
4774.23206361502,788,43,0
7186.12844196632,691,51,0
2480.9297550326423,334,91,0
6409.745683653385,39,82,0
6669.338785675726,293,63,0
1635.3704406475733,690,49,0
5655.202271403035,162,27,0
7718.5528406762905,331,9,0
4993.9676887140595,886,39,0
130.91013659331318,104,65,0
100.29430610212886,161,71,0
3576.723146260422,799,90,0
9262.678743633502,635,71,0
2294.4810282400517,54,7,0
6347.293251828155,940,72,0
2228.5379482262724,34,80,0
3223.483196698891,242,67,0
8481.940475118825,967,10,0
7291.325808276769,890,71,0
963.0387803589742,113,85,0
4292.733189654472,318,53,0
301.405938816192,23,95,0
4814.09256456406,558,87,0
6627.71577689367,824,57,0
1193.8412097455341,647,91,0
2895.960539702565,118,86,0
3984.387888766548,985,27,0
9196.114936313938,701,54,0
9932.61760407541,643,4,0
458.6638769662024,934,88,0
7612.469155718966,212,23,0
3723.5234233594088,418,48,0
3930.6572804325056,113,83,0
7545.107083736757,44,42,1
9185.080057132633,128,3,0
9509.776659080459,876,91,0
5775.454634522825,158,3,0
3577.640381412023,785,28,0
7877.615367729205,827,63,0
2517.5038187903797,394,81,0
5645.099548046843,867,31,0
3592.198830633483,852,10,0
6569.744426341682,512,49,0
2411.585139806134,914,86,0
1924.0135278909095,45,94,0
9183.208475887617,108,21,0
1027.0187926658737,219,53,0
5064.519498271968,443,87,0
2216.319301800459,830,76,0
398.91033362341784,315,89,0
369.82799473134963,177,54,0
1760.465503337215,228,57,0
8669.035841514942,703,20,0
2831.9626523304964,983,49,0
9505.087114047205,672,7,0
5820.406706962043,906,29,0
4371.775755789973,267,48,0
5805.087458347852,870,93,0
5171.816868410415,838,13,0
7590.174775035678,379,3,0
2832.135699068794,489,2,0
3536.9734120870207,702,16,0
8942.002082307175,687,94,0
9465.10056637255,290,6,0
8926.65669258988,996,45,0
4200.285459633563,357,71,0
7805.851375038748,657,5,0
4768.593975677977,744,56,0
4980.423122939561,872,71,0
2054.754289482267,950,98,0
5915.39172955258,204,32,0
1869.4976185559458,213,49,0
3322.331343681266,552,13,0
8551.751714183152,787,30,0
2078.687334016444,323,25,0
720.8712688825938,594,85,0
699.3858502020349,181,60,0
9408.437359826048,499,59,0
5074.135175238728,320,85,0
4100.026597452013,83,28,0
8110.6770242691055,303,58,0
8359.901019826055,262,20,0
3328.58842082489,784,34,0
6939.244394163215,200,5,0
7713.516930360347,240,82,0
6549.960361790885,914,60,0
1524.4347972529927,692,43,0
8760.0720043354,944,57,0
5395.554581832727,683,57,0
2831.899539436337,295,75,0
4258.029572522562,512,54,0
385.3351930850847,689,81,0
1287.3893442119513,881,45,0
7657.81203765345,396,86,0
10.11623120610775,749,37,0
4171.492626538099,138,84,0
5229.876709045028,839,48,0
555.7978558097133,878,54,0
9731.050848093606,823,48,0
2268.992059184223,129,6,0
3048.9452091664457,49,34,0
3046.3856974277232,676,63,0
2311.8624545523257,789,78,0
24.723482642251046,293,48,0
7296.154492939084,628,23,0
9668.786542994862,536,84,0
2250.6918980176,311,13,0
6633.84144611619,537,47,0
7421.5443063175635,903,44,0
8485.769537114342,639,32,0
4232.065678165955,234,26,0
3036.279747347888,209,53,0
3259.698388890081,605,14,0
7129.087117654143,94,52,1
8169.626870391304,327,36,0
1824.3235378884606,225,8,0
3715.7006714960744,967,40,0
9020.382565524009,890,86,0
8068.868261750445,792,22,0
9848.735443597134,11,16,1
7544.940114223987,329,91,0
3938.0200582689436,12,60,0
5910.471961606431,35,60,0
6613.53239993073,447,10,0
793.7736050080682,452,25,0
5449.524621447612,740,31,0
7096.11507644137,220,21,0
1681.5398269705931,441,91,0
7808.510857081316,653,81,0
5841.890077335976,535,33,0
9522.69563911897,595,31,0
433.79875908684807,229,90,0
2660.608114179115,935,21,0
6019.523254205243,344,36,0
2972.6335229372476,80,65,0
7147.097399071709,353,4,0
7592.46277239409,396,68,0
1034.1344810240798,290,90,0
5143.40609742561,455,4,0
5093.816650354648,843,9,0
